dataset,subject,session,freesurfer741ants243__Brainstem,freesurfer741ants243__Left-Accumbens-area,freesurfer741ants243__Left-Amygdala,freesurfer741ants243__Left-Caudate,freesurfer741ants243__Left-Hippocampus,freesurfer741ants243__Left-Pallidum,freesurfer741ants243__Left-Putamen,freesurfer741ants243__Left-Thalamus,freesurfer741ants243__Right-Accumbens-area,freesurfer741ants243__Right-Amygdala,freesurfer741ants243__Right-Caudate,freesurfer741ants243__Right-Hippocampus,freesurfer741ants243__Right-Pallidum,freesurfer741ants243__Right-Putamen,freesurfer741ants243__Right-Thalamus,freesurfer8001ants243__Brainstem,freesurfer8001ants243__Left-Accumbens-area,freesurfer8001ants243__Left-Amygdala,freesurfer8001ants243__Left-Caudate,freesurfer8001ants243__Left-Hippocampus,freesurfer8001ants243__Left-Pallidum,freesurfer8001ants243__Left-Putamen,freesurfer8001ants243__Left-Thalamus,freesurfer8001ants243__Right-Accumbens-area,freesurfer8001ants243__Right-Amygdala,freesurfer8001ants243__Right-Caudate,freesurfer8001ants243__Right-Hippocampus,freesurfer8001ants243__Right-Pallidum,freesurfer8001ants243__Right-Putamen,freesurfer8001ants243__Right-Thalamus,fslanat6071ants243__Brainstem,fslanat6071ants243__Left-Accumbens-area,fslanat6071ants243__Left-Amygdala,fslanat6071ants243__Left-Caudate,fslanat6071ants243__Left-Hippocampus,fslanat6071ants243__Left-Pallidum,fslanat6071ants243__Left-Putamen,fslanat6071ants243__Left-Thalamus,fslanat6071ants243__Right-Accumbens-area,fslanat6071ants243__Right-Amygdala,fslanat6071ants243__Right-Caudate,fslanat6071ants243__Right-Hippocampus,fslanat6071ants243__Right-Pallidum,fslanat6071ants243__Right-Putamen,fslanat6071ants243__Right-Thalamus,samseg8001ants243__Brainstem,samseg8001ants243__Left-Accumbens-area,samseg8001ants243__Left-Amygdala,samseg8001ants243__Left-Caudate,samseg8001ants243__Left-Hippocampus,samseg8001ants243__Left-Pallidum,samseg8001ants243__Left-Putamen,samseg8001ants243__Left-Thalamus,samseg8001ants243__Right-Accumbens-area,samseg8001ants243__Right-Amygdala,samseg8001ants243__Right-Caudate,samseg8001ants243__Right-Hippocampus,samseg8001ants243__Right-Pallidum,samseg8001ants243__Right-Putamen,samseg8001ants243__Right-Thalamus
FastSurfer,sub-401,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21524.0,748.0,1387.0,3814.0,3820.0,1936.0,5710.0,9152.0,521.0,1662.0,3688.0,3867.0,2035.0,5649.0,8295.0,,,,,,,,,,,,,,,
FastSurfer,sub-402,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20897.5,402.5,1130.0,1955.0,2688.75,1382.5,3632.5,6292.5,292.5,1013.75,2216.25,3087.5,1486.25,3922.5,6555.0,,,,,,,,,,,,,,,
FastSurfer,sub-403,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21411.25,290.0,1413.75,3253.75,2537.5,1590.0,4605.0,7177.5,245.0,1305.0,2932.5,2961.25,1583.75,4378.75,7126.25,,,,,,,,,,,,,,,
FastSurfer,sub-404,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23057.144822,628.718968,1169.97294,4410.979775,4427.786774,1677.612914,5348.398727,8873.752547,607.795969,798.503959,4801.313755,4076.211792,1854.257905,5326.789728,8569.511562,,,,,,,,,,,,,,,
FastSurfer,sub-405,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28608.513279,568.320025,2167.296097,3888.640174,3495.424156,2066.432092,5977.600267,10280.96046,622.592028,2211.840099,3881.984174,3980.288178,2144.768096,6073.344271,9989.632447,,,,,,,,,,,,,,,
FastSurfer,sub-406,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17456.641108,704.178964,1449.517926,4182.198786,3620.364815,1849.798905,5793.269704,8565.738562,581.72797,1576.427919,4209.295785,3706.114811,1863.175905,5374.123725,8643.942558,,,,,,,,,,,,,,,
FastSurfer,sub-407,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19340.332031,168.75,1077.099609,2949.169922,2519.384766,1408.007812,3852.246094,6098.730469,126.5625,997.998047,3306.445312,2083.007812,1306.494141,3636.035156,6142.236328,,,,,,,,,,,,,,,
FastSurfer,sub-408,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27528.883499,735.996885,1669.992933,4062.982806,4415.981312,1978.991625,5027.978722,8635.963453,566.9976,1639.99306,4291.981837,4581.980609,2168.990821,5141.978239,8494.96405,,,,,,,,,,,,,,,
FastSurfer,sub-409,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19465.592006,463.392976,1058.840946,3681.418812,3601.842816,1651.201916,4746.776757,7814.911601,541.253972,1598.036918,3531.52782,3422.796825,1570.59692,4647.992763,7358.035624,,,,,,,,,,,,,,,
FastSurfer,sub-410,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20886.528934,359.424016,1500.672067,3753.472168,3515.392157,1604.608072,4212.736188,7340.032328,349.696016,1266.688057,3763.712168,3355.64815,1571.32807,4344.320194,6716.9283,,,,,,,,,,,,,,,
FastSurfer,sub-411,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24805.0,438.75,1005.0,3496.25,3516.25,1772.5,4503.75,8268.75,266.25,1627.5,3756.25,3543.75,1690.0,4866.25,7858.75,,,,,,,,,,,,,,,
FastSurfer,sub-412,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22498.817006,486.400022,1406.464063,3432.448153,3879.936173,1738.240078,5390.336241,9487.872424,451.07202,1259.008056,3653.120163,3654.144163,1824.768082,5168.128231,8697.344389,,,,,,,,,,,,,,,
FastSurfer,sub-413,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19318.987333,305.999799,915.999399,3288.997844,3680.997587,1532.998995,3699.997574,6511.99573,356.999766,826.999458,3243.997873,3750.997541,1601.99895,4102.99731,6934.995453,,,,,,,,,,,,,,,
FastSurfer,sub-414,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20028.75,341.25,1645.0,3222.5,2808.75,1387.5,3471.25,6916.25,221.25,1170.0,3885.0,3325.0,1790.0,5515.0,7105.0,,,,,,,,,,,,,,,
FastSurfer,sub-415,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19043.701172,417.919922,1100.830078,2980.810547,2276.806641,1687.5,3687.451172,6686.71875,286.083984,1027.001953,3248.4375,2398.095703,1489.746094,3545.068359,6382.177734,,,,,,,,,,,,,,,
FastSurfer,sub-416,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27714.561239,440.83202,1544.704069,4374.016196,3818.496171,2080.768093,5704.704255,9338.368417,400.384018,1694.208076,4369.920195,4196.864188,1974.272088,5302.784237,9666.048432,,,,,,,,,,,,,,,
FastSurfer,sub-417,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21256.25,412.5,1305.0,2923.75,3915.0,1627.5,4015.0,7190.0,385.0,1310.0,3146.25,3753.75,1756.25,4037.5,7043.75,,,,,,,,,,,,,,,
FastSurfer,sub-418,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23755.149786,739.507962,1346.274931,4002.123796,4588.996766,1925.601902,5577.179715,8203.873581,480.885975,1632.679917,4219.585784,4346.838778,1788.401909,5391.616725,8036.489589,,,,,,,,,,,,,,,
FastSurfer,sub-419,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21380.903908,669.192966,1384.347929,3435.830824,3649.176814,1594.263919,4385.597776,7813.539601,528.905973,1138.416942,3565.827818,3677.645812,1618.616917,4401.032775,7708.238606,,,,,,,,,,,,,,,
FastSurfer,sub-420,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21521.920962,522.752023,1255.936056,3536.896158,3689.472165,1607.168072,4476.9282,7918.592354,393.216018,1178.112053,3511.296157,3573.24816,1757.696079,4489.216201,7983.616357,,,,,,,,,,,,,,,
FastSurfer,sub-421,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18509.727746,359.647702,1178.083527,2894.056578,2635.658669,1421.715841,3552.180231,7022.095005,102.304478,1242.419332,2705.267901,2419.448174,1341.559755,3381.321205,6250.065335,,,,,,,,,,,,,,,
FastSurfer,sub-422,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22799.707031,373.095703,1191.796875,2812.060547,3794.238281,1725.732422,4781.689453,7407.861328,508.886719,1309.130859,3199.658203,3450.146484,1767.919922,4647.216797,7211.425781,,,,,,,,,,,,,,,
FastSurfer,sub-423,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26106.881167,737.792033,1599.488072,4229.120189,4041.216181,1696.768076,5235.712234,9026.560404,673.79203,1915.904086,4259.32819,3909.632175,1930.240086,5399.040241,8973.312401,,,,,,,,,,,,,,,
FastSurfer,sub-424,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23612.5,378.75,1126.25,3918.75,4048.75,2083.75,6628.75,9840.0,440.0,1473.75,4535.0,4042.5,2165.0,6857.5,9407.5,,,,,,,,,,,,,,,
FastSurfer,sub-425,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19358.96423,639.998817,1018.998117,2811.994804,3951.992698,1705.996848,5544.989754,8262.984732,483.999106,743.998625,3172.994137,4073.992472,1816.996643,5458.989913,7718.985737,,,,,,,,,,,,,,,
FastSurfer,sub-426,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21491.0,297.0,1490.0,3729.0,3992.0,1882.0,4704.0,7859.0,511.0,1655.0,3507.0,3986.0,1834.0,4891.0,7552.0,,,,,,,,,,,,,,,
FastSurfer,sub-427,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29664.141804,451.406268,1684.336004,3466.75795,3559.570454,1993.359454,5305.078336,8805.586287,413.437516,1318.359427,3454.1017,4110.117351,2222.226651,4884.258007,8525.039401,,,,,,,,,,,,,,,
FastSurfer,sub-428,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23977.001953,429.785156,1143.017578,3484.423828,3469.921875,1854.931641,4284.667969,7428.955078,340.136719,1422.509766,3307.763672,3447.509766,1795.605469,4383.544922,7502.783203,,,,,,,,,,,,,,,
FastSurfer,sub-429,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21510.656962,445.44002,1381.376062,3866.112173,3727.872167,1535.488069,4639.744207,8223.232368,441.85602,1732.608077,3768.832168,3685.888165,1796.09608,4817.920215,8089.088362,,,,,,,,,,,,,,,
FastSurfer,sub-430,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19264.937016,488.774975,1497.194924,3794.265806,3558.624818,1649.143916,4671.316761,7895.173597,533.364973,1237.543937,3689.307812,3867.324802,1503.711923,4610.605764,7676.339608,,,,,,,,,,,,,,,
FastSurfer,sub-431,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24522.0,810.0,1304.0,3497.0,2975.0,1804.0,5579.0,8992.0,503.0,963.0,3894.0,2107.0,2156.0,5499.0,8588.0,,,,,,,,,,,,,,,
FastSurfer,sub-432,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22007.5,628.75,1103.75,3085.0,3402.5,1670.0,5205.0,7706.25,406.25,1083.75,3010.0,3872.5,1673.75,4521.25,7383.75,,,,,,,,,,,,,,,
FastSurfer,sub-433,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23896.87595,598.125024,1323.750053,3187.500127,3601.875143,1824.375072,4809.375191,7678.125305,436.875017,1672.500066,3442.500137,3952.500157,2019.37508,4831.875192,7276.875289,,,,,,,,,,,,,,,
FastSurfer,sub-434,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23880.193068,642.560029,1267.712057,3119.104139,3730.432167,1859.072083,5175.296231,7785.984348,452.09602,1652.736074,3226.624144,4108.288184,1767.936079,4920.32022,7679.488343,,,,,,,,,,,,,,,
FastSurfer,sub-435,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18838.016842,486.400022,1201.664054,3356.16015,3070.464137,1606.144072,4365.312195,7241.728324,321.024014,1618.432072,3582.46416,3785.728169,1567.74407,4619.776207,7135.744319,,,,,,,,,,,,,,,
FastSurfer,sub-436,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20730.880927,429.568019,1226.752055,3272.192146,3688.960165,1689.088076,4159.488186,6902.272309,310.784014,1280.000057,3261.952146,3366.40015,1500.672067,4283.904192,6904.320309,,,,,,,,,,,,,,,
FastSurfer,sub-437,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28035.0,647.5,1403.75,3455.0,3962.5,2005.0,5288.75,8357.5,447.5,1205.0,3572.5,4082.5,2125.0,5168.75,8420.0,,,,,,,,,,,,,,,
FastSurfer,sub-438,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21835.986328,346.728516,845.068359,3061.230469,2802.832031,1468.652344,4417.822266,6550.927734,271.582031,1131.152344,3481.787109,3357.861328,1601.806641,4826.513672,6752.636719,,,,,,,,,,,,,,,
FastSurfer,sub-439,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100.0,205.0,1302.5,2580.0,2526.25,1712.5,3771.25,5995.0,208.75,1275.0,2926.25,2316.25,1618.75,3908.75,5906.25,,,,,,,,,,,,,,,
FastSurfer,sub-440,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22754.0,459.0,1646.0,3029.0,3047.0,1665.0,4521.0,7354.0,353.0,1553.0,2957.0,3269.0,1681.0,4528.0,7468.0,,,,,,,,,,,,,,,
FastSurfer,sub-441,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25198.150713,847.552957,1593.234919,4878.831751,3686.220812,2159.52789,5832.714702,10045.440487,627.689968,1848.769906,4973.499746,4574.247766,1942.751901,5571.691715,9924.018493,,,,,,,,,,,,,,,
FastSurfer,sub-442,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18458.0,518.0,1088.0,2930.0,3539.0,1497.0,4189.0,7041.0,473.0,1016.0,3132.0,3243.0,1569.0,4145.0,6879.0,,,,,,,,,,,,,,,
FastSurfer,sub-443,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23140.0,484.0,1043.0,3213.0,2953.0,1716.0,4426.0,7795.0,310.0,1252.0,3141.0,3670.0,1494.0,4332.0,7779.0,,,,,,,,,,,,,,,
FastSurfer,sub-444,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22118.0,567.0,1510.0,3118.0,3973.0,1794.0,4637.0,8277.0,470.0,1656.0,3339.0,4369.0,1714.0,4750.0,8112.0,,,,,,,,,,,,,,,
FastSurfer,sub-445,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24508.377748,560.118971,1681.042914,4325.915779,3297.944832,1849.455906,5208.111734,8716.315555,566.292971,1739.695911,4303.27778,3874.184802,1808.981908,4592.426765,8327.353575,,,,,,,,,,,,,,,
FastSurfer,sub-446,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18745.0,361.25,1060.0,2530.0,2335.0,1397.5,4546.25,7156.25,237.5,1271.25,2703.75,2911.25,1388.75,4365.0,7048.75,,,,,,,,,,,,,,,
FastSurfer,sub-447,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25186.093075,129.000477,1325.004897,3894.01439,4136.015285,1709.006316,6202.022919,9265.034239,481.001778,2060.007613,4124.01524,4609.017033,2044.007554,6337.023418,8607.031807,,,,,,,,,,,,,,,
FastSurfer,sub-448,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21926.40098,529.920024,1270.272057,3637.760163,3608.064161,1617.920072,4309.504193,8569.344383,438.27202,829.440037,3786.240169,3665.920164,1637.888073,4462.592199,8627.712386,,,,,,,,,,,,,,,
FastSurfer,sub-449,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18977.5,557.5,978.75,2986.25,3132.5,1851.25,4713.75,7516.25,458.75,875.0,3195.0,3213.75,1757.5,4312.5,7417.5,,,,,,,,,,,,,,,
FastSurfer,sub-450,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17361.408776,470.016021,1113.60005,2787.840125,3166.720142,1429.504064,4358.144195,6550.528293,425.984019,1265.664057,3168.256142,3130.88014,1390.080062,4123.648184,6395.904286,,,,,,,,,,,,,,,
FastSurfer,sub-451,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22748.673017,523.776023,1430.016064,3860.992173,3773.440169,1755.648078,4955.136222,8973.312401,353.280016,2148.352096,4093.952183,3095.552138,1857.536083,5169.664231,8730.11239,,,,,,,,,,,,,,,
FastSurfer,sub-452,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19604.992876,519.168023,1042.944047,2678.27212,3535.872158,1431.040064,4216.832189,7259.136325,508.416023,1301.504058,2833.920127,3309.568148,1420.800064,3843.072172,7090.688317,,,,,,,,,,,,,,,
FastSurfer,sub-453,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20996.096939,535.040024,1456.128065,3749.888168,3469.824155,1785.85608,5805.05626,8775.680392,616.960028,1573.37607,3790.848169,3965.440177,1701.888076,5746.688257,8435.712377,,,,,,,,,,,,,,,
FastSurfer,sub-454,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23128.75,480.0,1148.75,3520.0,4116.25,1631.25,5400.0,8507.5,462.5,1057.5,3463.75,3778.75,1712.5,5055.0,8198.75,,,,,,,,,,,,,,,
FastSurfer,sub-455,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23551.1123,480.002289,1561.007443,3419.016303,3892.018559,1755.008368,5074.024195,8242.039301,433.002065,1433.006833,3515.016761,4239.020213,1816.008659,5028.023975,7872.037537,,,,,,,,,,,,,,,
FastSurfer,sub-456,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21341.696954,467.968021,1368.576061,3317.248148,4028.41618,1651.200074,5004.800224,8195.072366,284.160013,977.920044,3290.112147,3692.032165,1684.480075,5046.784226,7994.880357,,,,,,,,,,,,,,,
FastSurfer,sub-457,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19838.712079,353.321029,1009.337983,2688.403886,2748.521195,1588.362594,4271.493031,6827.006023,215.156686,1192.85398,2856.099538,3356.022426,1647.425214,4513.016958,6664.583819,,,,,,,,,,,,,,,
FastSurfer,sub-458,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24834.56111,738.816033,1649.152074,4145.664185,4905.984219,1781.24808,4754.944213,9233.920413,575.488026,1746.432078,4611.584206,4548.608203,1955.840087,5449.216244,8826.880395,,,,,,,,,,,,,,,
FastSurfer,sub-459,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24282.861328,673.681641,1244.53125,3303.808594,4148.876953,1794.287109,5597.753906,9062.402344,587.988281,1149.609375,3621.533203,4115.917969,1969.628906,5692.675781,8296.435547,,,,,,,,,,,,,,,
FastSurfer,sub-460,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21861.376977,479.744021,1839.104082,3622.400162,3582.97616,1857.536083,5390.848241,8516.608381,500.224022,1984.512089,3812.86417,4217.344189,1803.776081,5364.73624,8399.872376,,,,,,,,,,,,,,,
FastSurfer,sub-461,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19076.0,631.0,1148.0,3761.0,3566.0,1748.0,5836.0,8456.0,595.0,961.0,3837.0,3641.0,1952.0,5839.0,7822.0,,,,,,,,,,,,,,,
FastSurfer,sub-462,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22737.468838,635.578968,1380.574929,3845.372804,3847.773803,1864.204905,5156.318737,8746.842553,471.624976,1870.035904,4079.298792,4202.092785,1914.625902,5082.57374,8652.860558,,,,,,,,,,,,,,,
FastSurfer,sub-463,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27032.5,660.0,1520.0,4080.0,4175.0,2182.5,6246.25,9641.25,598.75,1196.25,4072.5,4693.75,2088.75,5675.0,9637.5,,,,,,,,,,,,,,,
FastSurfer,sub-464,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24666.50074,642.095967,1692.018914,4288.528781,3701.998811,1865.233905,5383.727725,9043.537538,613.626969,1643.312916,4008.640795,3863.894803,1772.280909,5089.09074,8716.315555,,,,,,,,,,,,,,,
FastSurfer,sub-465,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22733.789062,283.447266,1102.148438,3584.619141,2565.527344,1589.941406,3937.939453,6913.476562,43.505859,793.652344,3748.095703,2568.164062,1641.357422,3985.400391,6753.955078,,,,,,,,,,,,,,,
FastSurfer,sub-466,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23533.75,641.25,1488.75,3311.25,3815.0,1766.25,4846.25,8700.0,623.75,1200.0,3703.75,3875.0,1918.75,4737.5,8428.75,,,,,,,,,,,,,,,
FastSurfer,sub-467,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21345.792954,592.384026,1487.872067,3278.848147,3804.16017,1710.080076,4644.864208,8115.200363,424.960019,1454.080065,3165.184141,4161.536186,1712.128077,4843.008216,8158.208365,,,,,,,,,,,,,,,
FastSurfer,sub-468,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19823.683987,693.202965,1635.423916,3890.305801,3726.35181,1549.673921,4654.852762,8002.189591,561.833971,1514.001923,3910.5428,4143.439788,1636.452916,4406.520775,7763.118603,,,,,,,,,,,,,,,
FastSurfer,sub-469,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19559.917001,518.272974,1221.422938,3231.402835,3600.470816,1485.189924,4592.426765,7548.400614,510.383974,1261.553936,3151.483839,3545.247819,1553.789921,4540.976768,7423.205621,,,,,,,,,,,,,,,
FastSurfer,sub-470,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20002.5,648.75,1575.0,3781.25,3947.5,1976.25,5347.5,8743.75,513.75,1470.0,4201.25,3832.5,2186.25,5305.0,8763.75,,,,,,,,,,,,,,,
FastSurfer,sub-471,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15819.845192,448.300977,1436.483927,3366.544828,3489.338822,1453.290926,4353.012778,7661.247609,469.566976,860.929956,3534.957819,3319.55383,1462.551925,4602.716765,7429.37962,,,,,,,,,,,,,,,
FastSurfer,sub-472,ses-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21542.5,215.0,1330.0,2366.25,3531.25,1283.75,3340.0,7206.25,0.0,1597.5,1827.5,3435.0,1431.25,3683.75,6663.75,,,,,,,,,,,,,,,
ds004101,sub-09114,ses-1pre,21378.4,443.0,1870.7,3438.1,4361.8,2058.0,4858.7,8111.1,491.0,1883.4,3347.2,4569.8,2052.0,4693.9,8582.7,21395.3,607.3,1895.8,3734.3,4490.1,1494.1,5132.9,7546.0,564.4,1874.9,3772.0,4345.7,1631.8,5001.7,7120.0,21650.311688,624.656601,1469.611942,3268.241483,3715.514683,1783.370754,5003.928527,8219.71793,458.71729,1441.95539,3272.05618,4338.263936,1708.984166,4639.624983,7809.638024,20277.297164,624.872343,1694.981521,3343.779191,3979.967775,1640.481934,5006.011165,6458.53816,523.988906,1734.603668,3298.299209,4136.156237,1619.784902,4560.717359,6556.936827
ds004101,sub-09160,ses-1pre,18799.5,206.6,1587.0,2840.8,4287.0,1455.0,2880.2,6626.7,411.9,1760.7,2897.7,4555.5,2023.8,4141.8,7909.0,18130.4,543.6,1699.5,2546.7,4366.8,1205.5,4248.4,5766.5,614.5,1791.7,3206.5,4456.9,1466.5,5025.9,6961.7,18524.167687,210.761998,1514.434632,3185.271833,3859.519493,1433.372325,3464.698374,6784.438268,368.118242,1380.920244,3044.128051,4231.452431,1770.019318,4699.706464,7417.677938,17065.046053,494.671932,1651.577379,2633.858813,4116.720793,1214.421048,3867.828865,5244.283633,534.287398,1722.98265,2971.021214,4337.746817,1635.254786,4725.531568,5887.809144
ds004101,sub-09260,ses-1pre,21539.3,270.5,1754.3,2385.5,4114.1,1654.6,3628.2,7001.8,360.2,1671.0,2377.2,4240.7,1570.0,3469.0,6874.7,21268.1,397.9,1785.7,2783.2,4092.4,1265.5,4061.0,6608.8,444.2,1732.0,2629.7,4170.8,1282.6,3973.0,6623.9,20896.905274,365.257152,1565.932752,2458.571641,3449.438955,1457.213913,4200.934088,8060.452874,357.62776,1332.282615,2518.653105,3501.891026,1528.739465,3931.998012,7815.358649,19838.007231,436.459867,1650.062237,2299.839122,3720.656915,1363.297572,3882.306479,5304.055684,389.080712,1603.173335,2254.133136,3944.490206,1326.114828,3673.2247,5171.394063
ds004101,sub-09300,ses-1pre,22580.8,306.6,1384.9,3355.0,4276.5,1956.2,4617.7,6392.6,443.1,1434.1,3322.5,4516.9,1821.2,4596.6,7192.9,22031.0,516.7,1458.1,3601.5,4390.9,1435.9,5007.6,6394.1,577.9,1653.2,3603.1,4593.6,1497.7,5072.6,6316.6,25073.051489,479.698182,1405.715944,3483.772283,3887.176519,1692.771914,4899.978645,7900.238048,491.142274,1489.639284,3392.219548,3948.211676,1707.077029,4695.892341,7642.745983,20634.135529,565.347322,1451.64715,3293.23322,4191.223194,1517.721625,4953.251566,5523.042989,496.909499,1571.116021,3275.101044,4266.384254,1573.78484,4818.043308,5487.129432
ds004101,sub-09380,ses-1pre,19143.8,397.3,1612.0,3142.6,4064.4,2132.2,4839.8,8019.7,495.6,1668.0,2975.6,4410.0,2013.8,4918.7,8052.4,20281.3,559.5,1739.0,3303.3,4230.6,1393.8,5328.6,7514.9,539.3,1836.8,3271.8,4491.8,1555.0,5204.6,7228.1,20316.125202,512.123139,1366.615379,3131.866646,3506.660675,1986.503722,4975.319212,7802.010059,439.643887,1261.711198,3080.36823,3758.43071,1787.185778,4760.742478,7686.615459,18759.227925,587.019955,1692.039714,3068.559837,4086.060638,1602.458273,5184.546566,5982.63888,523.546918,1776.612444,3001.916999,4215.481983,1615.736049,4910.327715,5993.454622
ds004101,sub-09381,ses-1pre,19702.9,168.5,1412.4,2648.1,3673.5,1426.1,3120.0,7957.5,347.5,1727.9,2759.3,3857.4,1706.7,2630.9,7311.5,19430.8,400.0,1667.9,2704.4,3789.3,1053.8,3756.6,6102.9,487.2,1726.3,2829.0,3655.0,1257.1,3759.9,5835.5,19810.676575,333.786011,1495.361328,2410.888672,3176.689148,1445.770264,3577.232361,7265.090942,337.600708,1646.995544,2718.925476,3278.7323,1502.037048,3644.943237,7035.255432,17847.196938,433.604814,1705.192725,2681.440872,3983.912887,1298.742358,3998.923366,5598.574898,427.025967,1802.917702,2767.201975,3828.28395,1356.487623,3955.310798,5462.048329
ds004101,sub-10134,ses-1pre,20311.9,353.4,1294.4,3269.5,4024.9,1857.1,4127.4,7686.8,493.0,1680.2,3148.1,3894.9,1745.0,4238.9,7298.8,19747.6,493.5,1527.5,3562.8,4072.2,1455.6,4335.7,7045.2,535.0,1792.3,3604.8,4077.6,1439.3,4276.9,6474.2,20767.211914,500.679016,1462.936401,3331.184387,3727.912903,1636.505127,4311.561584,7483.482361,349.998474,1420.021057,3390.312195,3908.157349,1663.208008,4447.937012,7555.007935,18363.978225,513.639547,1458.257097,2948.085237,3740.505708,1480.218646,4387.868004,5684.32355,454.103449,1635.250309,2966.11331,3813.881353,1410.468301,4362.475023,5569.495271
